post_sideway_5_bar_change
-0.0271022668167995
0.0062985086453123
-0.0067077806070945
-0.0365296464089086
0.0351903151322339
-0.003965190058028
0.0159060808699907
0.0132416718029568
0.013557190013404
-0.0673805395998455
0.0432748793127893
-0.0039988727777556
0.0026296933515793
0.0001164799855002
0.0029682185195563
0.0421347905440917
0.0485901833048082
-0.0322724935271117
-0.0067739944570609
0.0666575604854865
0.027787074000208
0.0517694761382066
-0.0159673974214062
0.0108856115181332
0.0538561942207977
0.0170038943412584
0.0628952194669655
0.0228350427976945
-0.032808368154336
0.0348712691657261
0.0211216365668836
-0.0418987184303646
0.0178170787736091
-0.0807147343606612
0.0067171310472971
0.0481000439167458
0.0563616117106461
-0.0035971283349822
-0.0170843609446705
-0.0062192678053652
-0.0448250897337835
0.0189263989854427
0.017649666459794
-0.0176030750120134
0.0159369813205825
0.004919973941818
0.0131741641612535
0.0688496411561163
-0.0168001482102128
0.0099447868600378
-0.0070978036610262
-0.0509014092939452
-0.0176030750120134
0.0188446697042662
-0.1359801659416889
0.0166749472287918
0.0403315372408245
0.0328204815204326
-0.0880961063736437
0.038605067102879
0.0445906171834262
0.0968090753771337
0.0126525394154514
0.0741990075551693
0.0126415131745862
0.0292364108857287
0.0360040588629224
0.0087501393707149
-0.0214598931690907
0.0170357657032288
0.0307170042611491
0.0998089694085892
-4.180140877119725e-05
0.0308575679903791
0.0040983833728091
0.0262187379618641
0.0314436006205619
-0.0246205446091132
0.0215167527903242
0.0060118922622929
-0.0572413204724481
-0.0038252583548115
0.0191599569785348
-0.0010813980457489
-0.0162441011239351
0.0157406664383069
0.0430710179795789
0.027036769610624
0.0073589661452623
0.0832244514731158
0.0085212477004983
-0.0177528295624122
0.0326965227676594
-0.0586874392468948
0.0233254987567715
-0.0231771993539969
0.000223876434558
0.0560404807675234
-0.0103497826834257
-0.0006644670269168
0.0228945716347915
0.0244583757781142
0.0341551046342322
0.0065077612566915
-0.0003441763096657
0.0095999755859375
-0.0736593991600772
0.0325202734812622
-0.0265764312718545
-0.0245851951702638
0.0588748523114935
0.0276198551620017
0.0791205616745623
0.0057042756214464
0.0186243170610997
-0.0068637190020039
0.1018097015063126
0.030087660751944
-0.009580874871351
-0.0316498287667567
-0.0097659205643722
-0.0314591782169043
